level,sigma,k,n,chunk,pred,lin,chunk_lin,floor,dev,rho,rho_total,rel
worlds/l/grasp_easy.json,0.4,1,988,0.19530221819877625,0.15573762357234955,0.19885043799877167,0.24657216668128967,0.10507065057754517,1.0851712226867676,-0.27682979512265127,-0.018167841782442462,0.7974186110566428
worlds/l/grasp_easy.json,0.4,2,964,0.35931769013404846,0.2852711081504822,0.5345749258995056,0.6453667283058167,0.2108815312385559,1.5004222393035889,-0.8739189165189285,-0.4877500901780678,0.7939244740331538
worlds/l/grasp_easy.json,0.4,3,948,0.4388589560985565,0.39223021268844604,2.5454795360565186,2.7367191314697266,0.19270798563957214,1.7022806406021118,-5.489758957141908,-4.800222373688709,0.8937500471116309
worlds/l/grasp_easy.json,0.4,4,913,0.4670731723308563,0.42330294847488403,1.0184367895126343,1.1197476387023926,0.20891287922859192,1.9082534313201904,-1.4059288818609814,-1.1804651815694815,0.9062882938929167
worlds/l/grasp_easy.json,0.4,5,887,0.44813719391822815,0.4248516857624054,1.253245234489441,1.4000184535980225,0.19477702677249908,2.0916149616241455,-1.9498417365120386,-1.7965659880445481,0.948039331544367
worlds/l/grasp_easy.json,0.4,6,859,0.5455954670906067,0.4853239357471466,5.027946472167969,5.251125335693359,0.28400805592536926,2.3038084506988525,-9.35998042096882,-8.215520977436897,0.889530732971704
worlds/l/grasp_easy.json,0.4,7,823,0.5466760993003845,0.5742802023887634,1.841454267501831,2.0090858936309814,0.34826725721359253,2.5172202587127686,-2.2065431819557038,-2.3684557818760594,1.0504944392551743
worlds/l/catapult.json,0.05,1,1020,0.0538395494222641,0.0020887518767267466,0.002734722336754203,0.053171306848526,0.054852548986673355,0.021892214193940163,-0.3092614624192451,0.9492060694025176,0.03879586473402007
worlds/l/catapult.json,0.05,2,1016,0.12412798404693604,0.0015391383785754442,0.0002093984658131376,0.12287123501300812,0.12327572703361511,0.02639084681868553,0.863950851510215,0.9983130438521103,0.012399608278447959
worlds/l/catapult.json,0.05,3,1008,0.14435702562332153,0.0014889345038682222,0.003234408563002944,0.14177584648132324,0.14636051654815674,0.035982146859169006,-1.17229740771002,0.9775943806750171,0.010314250362523944
worlds/l/catapult.json,0.05,4,996,0.20974905788898468,0.004305927082896233,0.049289245158433914,0.25616228580474854,0.21193145215511322,0.046883318573236465,-10.44683693186955,0.7650085027579883,0.020528945999725347
worlds/l/catapult.json,0.05,5,992,0.2151845097541809,0.015595032833516598,0.013143325224518776,0.20953887701034546,0.21641986072063446,0.04179592803120613,0.15721080136033128,0.9389206721267566,0.0724728413366362
worlds/l/catapult.json,0.05,6,980,0.24747858941555023,0.03270196542143822,0.08529193699359894,0.31290510296821594,0.23386290669441223,0.06052149832248688,-1.6081593535563048,0.6553562989225619,0.13214058435789436
worlds/l/catapult.json,0.05,7,976,0.27187392115592957,0.021427391096949577,0.03550794720649719,0.3027406334877014,0.2866680920124054,0.06086736544966698,-0.6571288145084604,0.8693955379922884,0.07881370528606232
worlds/l/catapult.json,0.1,1,1020,0.052956610918045044,0.006983701139688492,0.010553162544965744,0.05777909979224205,0.054852548986673355,0.041944555938243866,-0.5111131381312901,0.8007205830958919,0.131875907816238
