level,sigma,k,n,chunk,pred,lin,lin_clip,chunk_lin,floor,dev,rho,rho_clip,rho_total,rel
worlds/l/grasp_easy.json,0.1,4,915,0.2949255406856537,0.06151944026350975,0.029305392876267433,0.029227202758193016,0.26184362173080444,0.2715138792991638,0.6573175191879272,0.5236401249630692,0.524911107236957,0.9006346048967574,0.2085931253037194
worlds/l/grasp_easy.json,0.1,5,888,0.2535794973373413,0.05274377390742302,0.02103612571954727,0.02112295851111412,0.2181861400604248,0.23030540347099304,0.6771931052207947,0.601163812121781,0.5995174985356645,0.9170432706885504,0.2079969968441772
worlds/l/grasp_easy.json,0.1,6,858,0.3470012843608856,0.12680207192897797,0.08931968361139297,0.08117060363292694,0.2955828607082367,0.3545528054237366,0.8282971382141113,0.29559760142230906,0.3598637435641373,0.7425955244635365,0.3654224858634882
worlds/l/grasp_easy.json,0.1,7,824,0.42010095715522766,0.22613930702209473,0.14230024814605713,0.14353176951408386,0.37817031145095825,0.4782558083534241,0.8558361530303955,0.37074076143625123,0.3652949086818409,0.6612713069980531,0.5382975286546088
worlds/l/grasp_easy.json,0.2,1,988,0.1677878350019455,0.05425923690199852,0.023153245449066162,0.02262382209300995,0.1378633975982666,0.14307107031345367,0.5670698285102844,0.5732847203346245,0.5830420148762422,0.862008795519665,0.3233800406410237
worlds/l/grasp_easy.json,0.2,2,964,0.32039177417755127,0.15518493950366974,0.09548640996217728,0.09577488899230957,0.2722194790840149,0.2958008050918579,0.845892071723938,0.38469280416274376,0.3828338671353818,0.7019698454890366,0.48435993683680223
worlds/l/grasp_easy.json,0.2,3,948,0.338022381067276,0.21924453973770142,0.13774466514587402,0.1334955394268036,0.27301719784736633,0.25227463245391846,0.962295413017273,0.37173046448195135,0.3911112240856066,0.5924983880920627,0.6486095359882859
worlds/l/grasp_easy.json,0.2,4,914,0.3480248749256134,0.1814303696155548,0.11806182563304901,0.11661121994256973,0.29267486929893494,0.2706546187400818,1.092751383781433,0.3492719775458857,0.35726736273720217,0.6607661286904177,0.5213143734462475
worlds/l/grasp_easy.json,0.2,5,888,0.31768521666526794,0.18348827958106995,0.14260855317115784,0.1402546465396881,0.28142493963241577,0.23030540347099304,1.157082438468933,0.22279203065855968,0.23562067909781714,0.5511010720986155,0.5775789050152879
worlds/l/grasp_easy.json,0.2,6,858,0.39143645763397217,0.2873188257217407,0.2334689199924469,0.22655071318149567,0.35277897119522095,0.3545528054237366,1.2853212356567383,0.18742212799326197,0.21150062961449334,0.4035585714124742,0.7340114087952669
worlds/l/grasp_easy.json,0.2,7,823,0.4278819262981415,0.36302265524864197,0.2633744776248932,0.26217561960220337,0.36183294653892517,0.47884058952331543,1.3541057109832764,0.27449575441923213,0.27779818749153906,0.3844692625755407,0.8484178296320313
worlds/l/grasp_easy.json,0.4,1,988,0.25294357538223267,0.19644616544246674,0.12196657806634903,0.11967206001281738,0.1838601976633072,0.14307107031345367,1.0851712226867676,0.3791348495317439,0.39081498616542976,0.517811124943416,0.7766402651089653
worlds/l/grasp_easy.json,0.4,2,964,0.47686052322387695,0.3637830317020416,0.23592932522296906,0.23722276091575623,0.3804773986339569,0.2958008050918579,1.5004222393035889,0.35145593757047966,0.3479004234863413,0.5052445867652485,0.7628709318243406
worlds/l/grasp_easy.json,0.4,3,948,0.5785412788391113,0.5234873294830322,0.4028579890727997,0.3879278302192688,0.4625582695007324,0.25227463245391846,1.7022806406021118,0.230434116771001,0.25895469026468065,0.3036659546901027,0.9048400669584905
worlds/l/grasp_easy.json,0.4,4,913,0.595321536064148,0.522778332233429,0.4041768014431,0.38699981570243835,0.4910127520561218,0.2721070349216461,1.9082534313201904,0.22686772476517159,0.25972483586095396,0.32107814524024114,0.8781444993400974
worlds/l/grasp_easy.json,0.4,5,887,0.565900981426239,0.5365660786628723,0.4617648422718048,0.44485679268836975,0.5160314440727234,0.2305641919374466,2.0916149616241455,0.13940731508311688,0.17091890378728924,0.18401830456625135,0.9481624812004495
worlds/l/grasp_easy.json,0.4,6,859,0.7133764624595642,0.6303882598876953,0.5373845100402832,0.5227217674255371,0.611416757106781,0.34997501969337463,2.3038084506988525,0.14753407664029283,0.17079393655164066,0.24670277431427956,0.88366843183227
worlds/l/grasp_easy.json,0.4,7,823,0.7202390432357788,0.7415899038314819,0.6229146718978882,0.6056323051452637,0.6112034320831299,0.4706982374191284,2.5172202587127686,0.16002811165638708,0.1833325912121817,0.13512787490753997,1.0296441310648494
worlds/l/catapult.json,0.05,1,1020,0.029603969305753708,0.0017888557631522417,0.001258351025171578,0.001258351025171578,0.02858567424118519,0.030647940933704376,0.021892214193940163,0.29656093515657855,0.29656093515657855,0.9574938410395186,0.060426213278250054
worlds/l/catapult.json,0.05,2,1016,0.07503863424062729,0.0013546684058383107,5.42415764357429e-05,5.42415764357429e-05,0.07214170694351196,0.07377855479717255,0.02639084681868553,0.9599595176192387,0.9599595176192387,0.9992771513369793,0.018052945919754874
