level,predictor,k,n,frac,pred,lin,lin_clip,chunk,chunk_lin_clip,rs_pred,top_pred,d_pred,rs_noise,top_noise,d_noise,e,e_pred,e_noise,je,je_pred,je_noise,cos_fix,cos_spur,clip,rho_clip,res,rho_chunk,share_pred,top1_pred,share_noise,top1_noise,bound_dims
worlds_l_car_launch,oracle,25,223,0.435546875,167.37490844726562,127.80332946777344,123.56629943847656,177.46990966796875,125.767822265625,0.0,0.0,0.0,32.14486312866211,29.06717300415039,1749.2811279296875,3.5149731636047363,0.0,3.5149731636047363,0.5684356093406677,0.0,0.5684356093406677,0.570584237575531,0.0,0.08968609571456909,0.2617394053577137,0.7635752016440391,0.29132875257035973,,,0.01837604180107188,0.016616638995329485,2
worlds_l_car_launch,oracle,26,207,0.404296875,187.07138061523438,144.78268432617188,141.49742126464844,172.6019287109375,139.68048095703125,0.0,0.0,0.0,33.40830993652344,27.95237159729004,1708.83349609375,3.713794708251953,0.0,3.713794708251953,1.1006470918655396,0.0,1.1006470918655396,0.5818739533424377,0.0,0.15700483322143555,0.2436180200344048,0.773943528133567,0.1907362681273449,,,0.01955035994606381,0.016357574720525327,2
worlds_l_car_launch,oracle,27,195,0.380859375,209.92327880859375,210.51461791992188,194.8665313720703,252.10789489746094,215.1876983642578,0.0,0.0,0.0,55.39274215698242,43.97013854980469,1971.06982421875,4.0217671394348145,0.0,4.0217671394348145,1.7868627309799194,0.0,1.7868627309799194,0.4521546959877014,0.0,0.16153846681118011,0.07172500125749304,1.0028169296644194,0.14644601490254627,,,0.028102881732735063,0.022307752880967886,2
worlds_l_car_launch,oracle,28,182,0.35546875,223.3280487060547,164.2435760498047,162.7505645751953,248.4973602294922,186.796630859375,0.0,0.0,0.0,47.742950439453125,40.5938720703125,2210.477294921875,4.297763824462891,0.0,4.297763824462891,0.8596577048301697,0.0,0.8596577048301697,0.5504635572433472,0.0,0.13736264407634735,0.27124888468708075,0.7354363995092384,0.24829531111773318,,,0.021598480359482954,0.01836430175671504,2
worlds_l_car_launch,oracle,29,155,0.302734375,154.38494873046875,118.12702941894531,116.0381088256836,211.24725341796875,171.0823516845703,0.0,0.0,0.0,52.633445739746094,48.9053955078125,2107.281005859375,4.755437850952148,0.0,4.755437850952148,1.02631676197052,0.0,1.02631676197052,0.6215208172798157,0.0,0.1548387110233307,0.2483845751811763,0.7651460222665623,0.19013218436468438,,,0.02497694687770487,0.023207818687602265,2
worlds_l_car_launch,oracle,30,147,0.287109375,131.92111206054688,106.11314392089844,92.05177307128906,134.76266479492188,96.69115447998047,0.0,0.0,0.0,63.31224060058594,47.80078887939453,1974.5689697265625,4.913943290710449,0.0,4.913943290710449,1.6126658916473389,0.0,1.6126658916473389,0.5900577902793884,0.0,0.20748299360275269,0.30222106504802104,0.8043681732473302,0.28250784720588296,,,0.032063828395598355,0.024208214355771005,2
worlds_l_car_launch,oracle,31,144,0.28125,148.8454132080078,125.06500244140625,123.48989868164062,134.4054412841797,121.7735824584961,0.0,0.0,0.0,47.716346740722656,36.520286560058594,2241.99609375,5.320366382598877,0.0,5.320366382598877,1.316458821296692,0.0,1.316458821296692,0.40560901165008545,0.0,0.2013888955116272,0.17034797364520382,0.8402341714529757,0.09398323985243617,,,0.021282974967593054,0.016289183849100358,2
worlds_l_car_launch,phys0.1,1,504,0.984375,7.734655380249023,1.8243290185928345,1.8243290185928345,14.681540489196777,16.140594482421875,0.17094703018665314,0.16308774054050446,45.148521423339844,0.2253481149673462,0.21065658330917358,29.894302368164062,0.7670056819915771,0.6944597959518433,0.3009219169616699,0.03988313302397728,0.030006272718310356,0.0264519602060318,0.9769927859306335,0.04585299268364906,0.0,0.7641357075518342,0.23586429244816576,-0.09938017024158485,0.0037863262139583797,0.003612249867748606,0.007538162697094101,0.007046713474521898,2
worlds_l_car_launch,phys0.1,2,496,0.96875,8.74902057647705,0.9958046078681946,0.9958046078681946,18.162269592285156,15.489957809448242,0.31729719042778015,0.28188538551330566,53.79477310180664,0.43648114800453186,0.4025750756263733,62.06108856201172,0.9307555556297302,0.8138207197189331,0.41641947627067566,0.05279931798577309,0.0332622230052948,0.03796358406543732,0.9708781242370605,0.06655722856521606,0.0,0.886181018873638,0.11381898112636205,0.1471353439204559,0.005898290338120676,0.005240014396562978,0.007033088818098927,0.0064867549853579905,2
worlds_l_car_launch,phys0.1,3,476,0.9296875,19.35487174987793,2.7871856689453125,2.82017183303833,50.927974700927734,41.14775848388672,0.830549955368042,0.7039141654968262,95.5577163696289,1.5294312238693237,1.3236547708511353,139.464111328125,1.0295735597610474,0.8789834380149841,0.5192111134529114,0.09219618141651154,0.04633879289031029,0.07522953301668167,0.9322128891944885,-0.029964707791805267,0.005252100992947817,0.85429137069554,0.14400434706899523,0.19204015621031267,0.008691605313749582,0.007366377015268974,0.010966485996321631,0.009491006383261561,2
worlds_l_car_launch,phys0.1,4,472,0.921875,45.01128005981445,12.986587524414062,12.848552703857422,88.99978637695312,85.71923828125,0.9612371325492859,0.8985422849655151,268.1791687011719,1.1782037019729614,1.070847988128662,122.92579650878906,1.156367540359497,0.9933911561965942,0.5760812759399414,0.13432323932647705,0.08574356138706207,0.089908666908741,0.9041088819503784,0.03470064699649811,0.011652542278170586,0.7145481602215428,0.2885185115188123,0.036860179436932206,0.003584309464469921,0.003350529757092161,0.009584674132160055,0.008711336583058851,2
worlds_l_car_launch,phys0.1,5,464,0.90625,40.07686233520508,13.889301300048828,13.845491409301758,66.27408599853516,47.71613311767578,1.1772089004516602,1.0939538478851318,133.67388916015625,2.036891460418701,1.8920931816101074,186.48260498046875,1.2176886796951294,0.9914222955703735,0.6892483234405518,0.12515676021575928,0.06676433980464935,0.1040801852941513,0.8884745240211487,-0.06834214925765991,0.011853448115289211,0.6545265621470736,0.34656658457635603,0.2800182394257321,0.008806573279552242,0.008183751178021408,0.010922688797874927,0.010146218097973673,2
worlds_l_car_launch,phys0.1,6,448,0.875,30.462160110473633,8.840675354003906,8.836925506591797,66.0501480102539,54.17113494873047,2.185558319091797,1.9444150924682617,156.26724243164062,2.685883045196533,2.4155361652374268,186.2620391845703,1.2321879863739014,1.050507664680481,0.7175952196121216,0.11756215989589691,0.07429433614015579,0.08655659109354019,0.8472052216529846,0.03331667557358742,0.010044642724096775,0.709904830302778,0.2902182682364757,0.17984839427883326,0.013986029861939064,0.012442883500160627,0.014419916462608061,0.012968483410856626,2
worlds_l_car_launch,phys0.1,7,433,0.845703125,70.50303649902344,29.79821014404297,29.847869873046875,70.04798126220703,51.505409240722656,3.2847254276275635,2.904132843017578,255.73056030273438,3.3362443447113037,2.9639506340026855,227.50547790527344,1.4321258068084717,1.2024481296539307,0.8125094175338745,0.19166383147239685,0.13934342563152313,0.1478143036365509,0.822412371635437,0.04508202150464058,0.01963048428297043,0.5766441935666089,0.42265144345174005,0.2647124397785985,0.012844477499048603,0.011356221327555297,0.014664457205291633,0.013028040736833542,2
worlds_l_car_launch,phys0.1,8,428,0.8359375,113.28117370605469,44.91730499267578,47.26643371582031,74.69224548339844,39.70793914794922,4.364339828491211,3.7946581840515137,345.6699523925781,5.624749660491943,5.265565872192383,340.3763427734375,1.5609325170516968,1.2978771924972534,0.9594807028770447,0.2301192432641983,0.16970352828502655,0.1934073269367218,0.8874377608299255,-0.11459332704544067,0.028037382289767265,0.582751200667565,0.3965116490514878,0.46837936266389324,0.012625742556687775,0.010977691748404883,0.016525089889210982,0.015469835034032512,2
