level,predictor,k,err,ratio
worlds/l/hard_lunar_lander.json,phys0.3,1,0.19544170796871185,2.7647061427416895
worlds/l/hard_lunar_lander.json,phys0.3,2,0.3948828876018524,3.870761374682581
worlds/l/hard_lunar_lander.json,phys0.3,3,0.5885776281356812,4.209353964567011
worlds/l/hard_lunar_lander.json,phys0.3,4,0.8772242665290833,4.2280238299583806
worlds/l/hard_lunar_lander.json,phys0.3,5,1.093430519104004,4.982356431187773
worlds/l/hard_lunar_lander.json,phys0.3,6,1.32722806930542,5.04688437414935
worlds/l/hard_lunar_lander.json,phys0.3,7,1.474308967590332,5.084564065768294
worlds/l/mjc_half_cheetah.json,hold,1,4.11610221862793,18.55525143674976
worlds/l/mjc_half_cheetah.json,hold,2,6.515908241271973,18.250049456974935
worlds/l/mjc_half_cheetah.json,hold,3,8.1117582321167,14.217053897530196
worlds/l/mjc_half_cheetah.json,hold,4,9.022151947021484,10.937752331975231
worlds/l/mjc_half_cheetah.json,hold,5,9.436915397644043,10.296686554821108
worlds/l/mjc_half_cheetah.json,hold,6,9.392536163330078,8.47162752250096
worlds/l/mjc_half_cheetah.json,hold,7,8.881999015808105,6.6415674923386865
worlds/l/mjc_half_cheetah.json,learned,1,0.9512224197387695,4.288078923465106
worlds/l/mjc_half_cheetah.json,learned,2,1.1449973583221436,3.2069602032034763
worlds/l/mjc_half_cheetah.json,learned,3,1.4666838645935059,2.5705800095231153
worlds/l/mjc_half_cheetah.json,learned,4,1.7611476182937622,2.135077815365832
worlds/l/mjc_half_cheetah.json,learned,5,1.8473167419433594,2.0156206406187382
worlds/l/mjc_half_cheetah.json,learned,6,2.1041219234466553,1.8978193841788156
worlds/l/mjc_half_cheetah.json,learned,7,2.357189178466797,1.7626022017266847
worlds/l/mjc_half_cheetah.json,noise,1,0.22182950377464294,1.0
worlds/l/mjc_half_cheetah.json,noise,2,0.3570351004600525,1.0
worlds/l/mjc_half_cheetah.json,noise,3,0.5705653429031372,1.0
worlds/l/mjc_half_cheetah.json,noise,4,0.8248634338378906,1.0
worlds/l/mjc_half_cheetah.json,noise,5,0.9165002107620239,1.0
worlds/l/mjc_half_cheetah.json,noise,6,1.1087050437927246,1.0
worlds/l/mjc_half_cheetah.json,noise,7,1.3373347520828247,1.0
worlds/l/mjc_half_cheetah.json,oracle,1,0.0,0.0
worlds/l/mjc_half_cheetah.json,oracle,2,0.0,0.0
worlds/l/mjc_half_cheetah.json,oracle,3,0.0,0.0
worlds/l/mjc_half_cheetah.json,oracle,4,0.0,0.0
worlds/l/mjc_half_cheetah.json,oracle,5,0.0,0.0
worlds/l/mjc_half_cheetah.json,oracle,6,0.0,0.0
worlds/l/mjc_half_cheetah.json,oracle,7,0.0,0.0
worlds/l/mjc_half_cheetah.json,phys0.1,1,0.3731366693973541,1.682087653121311
worlds/l/mjc_half_cheetah.json,phys0.1,2,0.5847839117050171,1.6378891345738895
worlds/l/mjc_half_cheetah.json,phys0.1,3,0.9523918628692627,1.6692073479670615
worlds/l/mjc_half_cheetah.json,phys0.1,4,1.2377889156341553,1.500598601971022
worlds/l/mjc_half_cheetah.json,phys0.1,5,1.4914153814315796,1.6272940954280224
worlds/l/mjc_half_cheetah.json,phys0.1,6,1.559187889099121,1.4063144186350571
worlds/l/mjc_half_cheetah.json,phys0.1,7,1.8621485233306885,1.3924326130241478
worlds/l/mjc_half_cheetah.json,phys0.2,1,0.7038871049880981,3.1730995787791083
worlds/l/mjc_half_cheetah.json,phys0.2,2,1.1698276996612549,3.276506142264136
worlds/l/mjc_half_cheetah.json,phys0.2,3,1.7148969173431396,3.0056100299002413
worlds/l/mjc_half_cheetah.json,phys0.2,4,2.0803537368774414,2.5220583814681383
worlds/l/mjc_half_cheetah.json,phys0.2,5,2.3130369186401367,2.523771289388971
worlds/l/mjc_half_cheetah.json,phys0.2,6,2.4934778213500977,2.2490001604216205
worlds/l/mjc_half_cheetah.json,phys0.2,7,2.867722511291504,2.1443565321436426
worlds/l/mjc_half_cheetah.json,phys0.3,1,1.0470432043075562,4.720035822517322
worlds/l/mjc_half_cheetah.json,phys0.3,2,1.6428823471069336,4.601458918156845
worlds/l/mjc_half_cheetah.json,phys0.3,3,2.2595574855804443,3.960208087794847
worlds/l/mjc_half_cheetah.json,phys0.3,4,2.7990849018096924,3.3933919082656208
worlds/l/mjc_half_cheetah.json,phys0.3,5,3.127887725830078,3.4128608909204683
worlds/l/mjc_half_cheetah.json,phys0.3,6,3.339552402496338,3.0121197889315963
worlds/l/mjc_half_cheetah.json,phys0.3,7,3.6665215492248535,2.7416632548540667
worlds/l/mjc_swimmer.json,hold,1,3.780081272125244,9.982754278374532
